"","GSM6996077","GSM6996078","GSM6996079","GSM6996080","GSM6996081","GSM6996082"
"ENSMUSG00000111831",0,0,0,0,0,0
"ENSMUSG00000111833",0,0,0,0,0,0
"ENSMUSG00000111834",0,0,0,0,0,0
"ENSMUSG00000111836",0,0,0,0,0,0
"ENSMUSG00000111837",0,0,0,0,0,0
"ENSMUSG00000111839",1,3,0,0,0,2
"ENSMUSG00000111840",0,0,0,0,1,1
"ENSMUSG00000111841",0,0,0,0,0,0
"ENSMUSG00000111842",0,0,0,0,0,0
"ENSMUSG00000111843",0,0,0,0,0,0
"ENSMUSG00000111844",0,0,1,0,0,0
"ENSMUSG00000111845",0,0,0,0,0,0
"ENSMUSG00000111846",0,0,0,0,0,0
"ENSMUSG00000111847",0,0,2,0,0,2
"ENSMUSG00000111849",0,0,0,0,0,0
"ENSMUSG00000111850",0,0,0,0,0,0
"ENSMUSG00000111852",0,3,0,0,0,0
"ENSMUSG00000111853",0,0,0,0,0,0
"ENSMUSG00000111854",0,0,0,0,0,0
"ENSMUSG00000111856",0,0,0,0,0,0
"ENSMUSG00000111857",0,0,0,1,0,1
"ENSMUSG00000111858",0,0,0,0,0,2
"ENSMUSG00000111859",0,0,0,0,0,0
"ENSMUSG00000111862",0,0,0,0,0,0
"ENSMUSG00000111863",0,0,0,0,0,0
"ENSMUSG00000111864",0,0,0,0,0,0
"ENSMUSG00000111865",0,3,0,0,2,0
"ENSMUSG00000111866",0,0,2,4,2,1
"ENSMUSG00000111867",89,213,97,99,133,85
"ENSMUSG00000111868",0,0,0,0,1,0
"ENSMUSG00000111869",0,0,0,0,0,0
"ENSMUSG00000111870",0,0,0,0,0,0
"ENSMUSG00000111871",0,0,0,0,0,0
"ENSMUSG00000111873",0,0,0,0,0,0
"ENSMUSG00000111874",0,0,0,0,0,0
"ENSMUSG00000111875",4,7,5,6,4,7
"ENSMUSG00000111876",0,0,0,0,0,0
"ENSMUSG00000111877",13,8,4,11,6,10
"ENSMUSG00000111878",0,0,0,0,0,0
"ENSMUSG00000111880",0,0,0,0,0,0
"ENSMUSG00000111881",0,0,0,0,0,0
"ENSMUSG00000111882",0,0,0,0,0,0
"ENSMUSG00000111883",0,0,0,0,0,0
"ENSMUSG00000111884",0,0,0,0,0,0
"ENSMUSG00000111885",0,0,0,0,0,0
"ENSMUSG00000111886",0,0,0,0,0,0
"ENSMUSG00000111887",0,0,0,0,0,0
"ENSMUSG00000111888",0,0,3,0,0,0
"ENSMUSG00000111889",1,0,0,0,0,0
"ENSMUSG00000111890",0,0,0,0,0,0
"ENSMUSG00000111891",0,0,0,0,0,0
"ENSMUSG00000111892",0,0,1,1,0,0
"ENSMUSG00000111893",0,0,0,0,0,0
"ENSMUSG00000111894",0,0,0,0,0,0
"ENSMUSG00000111895",0,0,0,0,0,0
"ENSMUSG00000111896",0,0,0,0,0,0
"ENSMUSG00000111897",0,0,1,0,1,1
"ENSMUSG00000111898",0,0,0,0,0,0
"ENSMUSG00000111899",0,0,0,0,0,0
"ENSMUSG00000111900",0,0,0,0,0,0
"ENSMUSG00000111901",0,0,0,0,0,0
"ENSMUSG00000111902",0,0,0,0,0,0
"ENSMUSG00000111903",0,0,0,0,0,0
"ENSMUSG00000111904",0,0,0,0,0,0
"ENSMUSG00000111905",11,17,10,20,6,7
"ENSMUSG00000111906",0,0,0,0,0,0
"ENSMUSG00000111907",3,0,0,2,0,0
"ENSMUSG00000111908",0,0,0,0,0,0
"ENSMUSG00000111909",0,0,0,0,0,0
"ENSMUSG00000111910",0,0,0,0,0,0
"ENSMUSG00000111911",0,0,0,0,0,0
"ENSMUSG00000111912",0,0,0,2,0,0
"ENSMUSG00000111913",0,0,0,0,0,0
"ENSMUSG00000111914",0,0,0,0,0,0
"ENSMUSG00000111915",0,0,0,0,0,0
"ENSMUSG00000111916",0,0,0,0,0,0
"ENSMUSG00000111917",0,0,0,0,0,0
"ENSMUSG00000111918",0,0,0,0,0,0
"ENSMUSG00000111919",0,0,0,0,0,0
"ENSMUSG00000111920",0,0,1,0,0,0
"ENSMUSG00000111921",0,0,0,0,0,0
"ENSMUSG00000111922",0,2,0,1,0,0
"ENSMUSG00000111923",1,0,0,0,0,0
"ENSMUSG00000111924",0,0,0,0,0,0
"ENSMUSG00000111925",0,0,0,0,0,0
"ENSMUSG00000111926",0,0,0,0,1,0
"ENSMUSG00000111927",0,0,0,0,0,0
"ENSMUSG00000111928",0,0,0,0,0,0
"ENSMUSG00000111929",1,1,1,0,0,0
"ENSMUSG00000111930",0,0,0,0,0,0
"ENSMUSG00000111931",0,0,0,0,0,0
"ENSMUSG00000111932",0,0,0,0,0,0
"ENSMUSG00000111933",17,11,29,15,13,15
"ENSMUSG00000111934",0,0,0,0,0,0
"ENSMUSG00000111935",0,0,0,0,0,0
"ENSMUSG00000111936",0,0,0,0,0,0
"ENSMUSG00000111937",0,0,0,1,0,0
"ENSMUSG00000111938",0,0,0,0,0,0
"ENSMUSG00000111939",0,0,0,0,0,0
"ENSMUSG00000111940",0,0,0,0,0,0
"ENSMUSG00000111941",0,0,0,0,0,0
"ENSMUSG00000111942",3,1,4,2,0,3
"ENSMUSG00000111943",0,0,0,0,1,0
"ENSMUSG00000111944",0,0,0,0,0,0
"ENSMUSG00000111945",0,0,0,0,0,0
"ENSMUSG00000111946",0,0,0,0,0,0
"ENSMUSG00000111947",1,2,2,1,0,3
"ENSMUSG00000111948",0,0,0,0,0,0
"ENSMUSG00000111949",0,0,0,0,0,0
"ENSMUSG00000111950",0,0,0,0,0,0
"ENSMUSG00000111951",0,0,0,0,1,0
"ENSMUSG00000111952",0,0,0,0,0,0
"ENSMUSG00000111953",0,0,0,0,0,0
"ENSMUSG00000111954",1,4,0,0,1,0
"ENSMUSG00000111955",0,0,0,0,0,0
"ENSMUSG00000111956",0,0,0,0,0,0
"ENSMUSG00000111957",0,0,0,0,0,0
"ENSMUSG00000111958",0,0,0,0,0,0
"ENSMUSG00000111959",0,0,0,0,0,0
"ENSMUSG00000111960",0,0,0,0,0,0
"ENSMUSG00000111961",0,0,0,0,0,0
"ENSMUSG00000111962",2,1,1,0,0,0
"ENSMUSG00000111963",9,9,5,7,7,4
"ENSMUSG00000111964",5,1,0,2,1,2
"ENSMUSG00000111965",0,0,0,0,0,0
"ENSMUSG00000111966",0,1,0,0,0,0
"ENSMUSG00000111967",0,0,0,0,0,0
"ENSMUSG00000111968",0,0,0,0,0,0
"ENSMUSG00000111969",0,2,0,0,1,0
"ENSMUSG00000111970",2,2,0,0,0,0
"ENSMUSG00000111971",1,1,0,0,0,0
"ENSMUSG00000111972",0,0,0,0,0,0
"ENSMUSG00000111973",0,0,0,0,0,0
"ENSMUSG00000111974",0,0,1,0,4,0
"ENSMUSG00000111975",0,0,0,0,0,0
"ENSMUSG00000111976",0,0,0,0,0,0
"ENSMUSG00000111977",2,3,1,1,0,1
"ENSMUSG00000111978",0,0,0,0,0,0
"ENSMUSG00000111979",0,0,0,0,0,0
"ENSMUSG00000111980",1,3,1,0,1,0
"ENSMUSG00000111981",0,0,0,0,0,0
"ENSMUSG00000111982",0,0,0,0,0,0
"ENSMUSG00000111983",0,0,0,0,0,0
"ENSMUSG00000111984",0,0,0,0,0,0
"ENSMUSG00000111985",0,0,0,0,1,0
"ENSMUSG00000111986",0,0,0,0,0,0
"ENSMUSG00000111987",0,0,0,0,0,0
"ENSMUSG00000111988",0,0,0,0,0,0
"ENSMUSG00000111989",0,0,0,0,0,0
"ENSMUSG00000111990",0,0,0,0,0,0
"ENSMUSG00000111991",0,0,0,0,0,0
"ENSMUSG00000111992",0,0,0,0,0,0
"ENSMUSG00000111993",0,0,0,0,0,0
"ENSMUSG00000111994",4,0,1,0,0,1
"ENSMUSG00000111995",0,0,0,0,0,0
"ENSMUSG00000111996",0,0,0,0,0,0
"ENSMUSG00000111997",0,0,0,0,0,0
"ENSMUSG00000111998",0,0,0,0,0,0
"ENSMUSG00000111999",0,0,0,0,0,0
"ENSMUSG00000112000",5,2,4,0,2,3
"ENSMUSG00000112001",0,0,0,0,0,0
"ENSMUSG00000112002",0,0,0,0,0,0
"ENSMUSG00000112003",0,0,0,0,0,0
"ENSMUSG00000112004",0,0,0,0,0,0
"ENSMUSG00000112005",0,0,0,0,0,0
"ENSMUSG00000112006",0,2,0,1,0,1
"ENSMUSG00000112007",17,13,20,0,7,4
"ENSMUSG00000112008",67,24,29,25,24,27
"ENSMUSG00000112009",2,2,2,0,0,0
"ENSMUSG00000112010",0,0,0,0,0,0
"ENSMUSG00000112011",0,0,0,0,0,0
"ENSMUSG00000112012",0,0,0,0,0,0
"ENSMUSG00000112013",0,0,0,0,0,0
"ENSMUSG00000112014",0,0,0,0,0,0
"ENSMUSG00000112015",0,0,0,0,0,0
"ENSMUSG00000112016",0,0,0,0,0,0
"ENSMUSG00000112017",0,0,0,1,0,0
"ENSMUSG00000112018",0,0,0,0,0,0
"ENSMUSG00000112019",0,0,0,0,0,0
"ENSMUSG00000112020",0,0,0,0,0,0
"ENSMUSG00000112021",0,0,0,0,0,0
"ENSMUSG00000112022",0,0,0,0,0,0
"ENSMUSG00000112023",92,65,91,149,88,47
"ENSMUSG00000112024",0,0,0,0,0,0
"ENSMUSG00000112025",0,0,0,0,0,0
"ENSMUSG00000112026",2,0,0,0,0,0
"ENSMUSG00000112027",0,0,0,0,0,0
"ENSMUSG00000112028",0,0,0,0,0,0
"ENSMUSG00000112029",0,0,0,0,0,0
"ENSMUSG00000112030",1,0,0,0,0,0
"ENSMUSG00000112031",0,0,0,0,0,0
"ENSMUSG00000112032",0,0,0,0,0,0
"ENSMUSG00000112033",0,0,2,0,0,0
"ENSMUSG00000112034",0,0,0,0,0,0
"ENSMUSG00000112035",0,1,0,0,0,0
"ENSMUSG00000112036",0,0,0,0,0,0
"ENSMUSG00000112037",0,0,0,0,0,0
"ENSMUSG00000112038",0,0,0,0,0,0
"ENSMUSG00000112039",0,0,0,0,0,0
"ENSMUSG00000112040",0,0,0,0,0,0
"ENSMUSG00000112041",6,4,6,18,4,2
"ENSMUSG00000112042",0,0,0,0,0,0
"ENSMUSG00000112043",0,0,0,0,0,0
"ENSMUSG00000112044",0,0,0,0,0,0
"ENSMUSG00000112045",0,0,0,0,0,0
"ENSMUSG00000112046",0,0,0,0,0,0
"ENSMUSG00000112047",0,0,0,0,0,0
"ENSMUSG00000112048",0,0,0,0,0,0
"ENSMUSG00000112049",0,0,0,0,0,0
"ENSMUSG00000112050",0,0,0,0,0,0
"ENSMUSG00000112051",0,0,0,0,0,0
"ENSMUSG00000112052",0,0,0,0,0,0
"ENSMUSG00000112053",0,0,0,0,1,0
"ENSMUSG00000112054",0,0,0,0,0,0
"ENSMUSG00000112055",0,0,0,0,0,0
"ENSMUSG00000112056",0,0,0,0,0,0
"ENSMUSG00000112057",0,0,0,0,0,0
"ENSMUSG00000112058",0,0,0,0,0,0
"ENSMUSG00000112059",0,0,0,0,0,0
"ENSMUSG00000112060",0,0,0,0,0,0
"ENSMUSG00000112061",0,0,0,0,0,0
"ENSMUSG00000112062",0,0,0,0,0,0
"ENSMUSG00000112063",0,0,0,0,0,0
"ENSMUSG00000112064",0,0,0,1,0,1
"ENSMUSG00000112065",0,0,0,0,0,0
"ENSMUSG00000112066",0,0,0,0,0,0
"ENSMUSG00000112067",0,1,0,0,0,0
"ENSMUSG00000112068",0,0,2,0,0,0
"ENSMUSG00000112069",0,0,0,0,0,0
"ENSMUSG00000112070",0,0,0,0,0,0
"ENSMUSG00000112071",5,5,12,4,2,2
"ENSMUSG00000112072",0,0,0,0,0,0
"ENSMUSG00000112073",0,0,0,0,0,0
"ENSMUSG00000112074",0,0,0,0,0,0
"ENSMUSG00000112075",0,0,0,0,0,0
"ENSMUSG00000112076",0,0,0,0,0,0
"ENSMUSG00000112077",0,0,0,0,0,0
"ENSMUSG00000112078",0,0,0,0,0,0
"ENSMUSG00000112079",0,0,0,0,0,0
"ENSMUSG00000112080",1,0,0,0,0,0
"ENSMUSG00000112081",0,0,0,0,0,0
"ENSMUSG00000112082",0,0,0,0,2,0
"ENSMUSG00000112083",0,0,0,0,0,0
"ENSMUSG00000112084",0,0,0,0,0,0
"ENSMUSG00000112085",0,0,0,0,0,0
"ENSMUSG00000112086",0,0,0,0,0,0
"ENSMUSG00000112087",0,0,0,0,0,0
"ENSMUSG00000112088",0,0,0,0,0,0
"ENSMUSG00000112089",0,0,0,0,0,0
"ENSMUSG00000112090",0,0,2,0,0,0
"ENSMUSG00000112091",0,0,0,0,0,0
"ENSMUSG00000112092",0,0,0,0,0,0
"ENSMUSG00000112093",0,2,0,0,0,1
"ENSMUSG00000112094",0,0,0,0,0,0
"ENSMUSG00000112095",5,3,0,3,6,2
"ENSMUSG00000112096",23,24,23,20,24,19
"ENSMUSG00000112097",0,0,5,2,0,0
"ENSMUSG00000112098",0,0,0,0,0,0
"ENSMUSG00000112099",1,1,3,0,2,0
"ENSMUSG00000112100",0,0,0,0,0,0
"ENSMUSG00000112101",0,0,0,0,0,0
"ENSMUSG00000112102",0,0,0,0,0,0
"ENSMUSG00000112103",0,0,0,0,0,0
"ENSMUSG00000112104",0,0,0,0,0,0
"ENSMUSG00000112105",0,0,1,0,1,0
"ENSMUSG00000112106",0,0,0,0,0,0
"ENSMUSG00000112107",0,0,0,0,0,0
"ENSMUSG00000112108",0,0,0,0,0,0
"ENSMUSG00000112109",0,0,0,0,0,0
"ENSMUSG00000112110",8,5,12,5,15,1
"ENSMUSG00000112111",0,0,0,0,0,0
"ENSMUSG00000112112",0,0,0,0,0,0
"ENSMUSG00000112113",0,0,0,0,0,0
"ENSMUSG00000112114",0,0,0,0,0,0
"ENSMUSG00000112115",0,0,0,0,0,0
"ENSMUSG00000112116",0,0,0,0,0,0
"ENSMUSG00000112117",8,5,3,1,9,4
"ENSMUSG00000112118",0,0,0,0,0,0
"ENSMUSG00000112119",0,0,0,0,0,0
"ENSMUSG00000112120",1,0,0,0,0,0
"ENSMUSG00000112121",1,1,1,0,0,0
"ENSMUSG00000112122",0,0,0,0,0,0
"ENSMUSG00000112123",0,0,0,0,0,0
"ENSMUSG00000112124",1,3,0,0,0,0
"ENSMUSG00000112125",0,0,0,0,0,0
"ENSMUSG00000112126",0,0,0,0,0,0
"ENSMUSG00000112127",0,0,0,0,0,0
"ENSMUSG00000112128",0,0,0,0,0,0
"ENSMUSG00000112129",25,47,29,34,28,29
"ENSMUSG00000112130",0,0,0,0,0,0
"ENSMUSG00000112131",0,0,0,0,0,0
"ENSMUSG00000112132",0,0,0,0,0,0
"ENSMUSG00000112133",0,0,0,0,0,0
"ENSMUSG00000112134",2,0,0,0,2,0
"ENSMUSG00000112135",1,1,0,0,0,0
"ENSMUSG00000112136",0,0,0,0,0,0
"ENSMUSG00000112137",0,0,0,0,0,0
"ENSMUSG00000112138",0,0,0,1,0,0
"ENSMUSG00000112139",0,0,0,0,0,0
"ENSMUSG00000112140",1,0,0,0,0,1
"ENSMUSG00000112141",0,0,0,0,0,0
"ENSMUSG00000112142",0,0,0,0,0,0
"ENSMUSG00000112143",0,0,0,0,0,0
"ENSMUSG00000112144",0,0,0,0,0,0
"ENSMUSG00000112145",0,0,0,1,1,0
"ENSMUSG00000112146",0,0,0,0,0,0
"ENSMUSG00000112147",0,0,0,0,0,0
"ENSMUSG00000112148",83,47,52,104,63,52
"ENSMUSG00000112149",0,0,0,0,0,0
"ENSMUSG00000112150",7,9,9,4,7,7
"ENSMUSG00000112151",0,0,0,0,0,0
"ENSMUSG00000112152",0,0,0,0,0,0
"ENSMUSG00000112153",0,0,0,0,0,0
"ENSMUSG00000112154",0,0,0,0,0,0
"ENSMUSG00000112155",0,0,0,0,0,0
"ENSMUSG00000112156",0,0,0,0,0,0
"ENSMUSG00000112157",0,0,0,0,0,0
"ENSMUSG00000112158",0,0,0,0,0,0
"ENSMUSG00000112159",1,0,0,0,0,0
"ENSMUSG00000112160",29,30,11,31,31,18
"ENSMUSG00000112161",0,0,0,0,0,0
"ENSMUSG00000112162",0,0,0,0,0,0
"ENSMUSG00000112163",10,6,0,0,1,7
"ENSMUSG00000112164",0,0,0,0,0,0
"ENSMUSG00000112165",0,0,0,0,0,0
"ENSMUSG00000112166",0,0,0,0,0,0
"ENSMUSG00000112167",0,0,0,0,0,0
"ENSMUSG00000112168",2,0,0,0,1,2
"ENSMUSG00000112169",0,0,0,0,0,0
"ENSMUSG00000112170",0,0,0,0,0,0
"ENSMUSG00000112171",0,0,0,0,0,0
"ENSMUSG00000112172",0,0,0,0,0,0
"ENSMUSG00000112173",0,0,0,0,0,0
"ENSMUSG00000112174",0,0,0,0,0,0
"ENSMUSG00000112175",0,0,0,0,0,0
"ENSMUSG00000112176",0,0,0,0,0,0
"ENSMUSG00000112177",0,0,0,0,0,0
"ENSMUSG00000112178",0,0,0,0,0,0
"ENSMUSG00000112179",0,0,0,0,0,0
"ENSMUSG00000112180",0,0,0,0,0,0
"ENSMUSG00000112181",0,0,0,0,0,0
"ENSMUSG00000112182",0,0,0,0,0,0
"ENSMUSG00000112183",0,0,0,0,0,0
"ENSMUSG00000112184",0,0,0,0,0,0
"ENSMUSG00000112185",0,0,0,0,0,0
"ENSMUSG00000112186",0,0,0,0,0,0
"ENSMUSG00000112187",0,0,0,0,0,0
"ENSMUSG00000112188",3,4,6,6,1,1
"ENSMUSG00000112189",0,0,0,0,0,0
"ENSMUSG00000112190",0,0,0,0,0,0
"ENSMUSG00000112191",0,0,0,0,0,0
"ENSMUSG00000112192",0,0,0,0,0,0
"ENSMUSG00000112193",0,0,0,0,0,0
"ENSMUSG00000112194",0,0,0,0,0,0
"ENSMUSG00000112195",0,0,0,0,0,0
"ENSMUSG00000112196",0,1,0,1,0,0
"ENSMUSG00000112197",0,0,0,0,0,0
"ENSMUSG00000112198",0,0,0,0,0,0
"ENSMUSG00000112199",0,0,0,0,0,0
"ENSMUSG00000112200",0,0,0,0,0,0
"ENSMUSG00000112201",0,0,0,0,0,0
"ENSMUSG00000112202",0,0,0,0,0,0
"ENSMUSG00000112203",1,0,0,0,0,0
"ENSMUSG00000112204",0,0,0,0,0,0
"ENSMUSG00000112205",0,0,0,0,0,0
"ENSMUSG00000112206",0,0,0,0,0,0
"ENSMUSG00000112207",0,0,0,0,0,0
"ENSMUSG00000112208",0,0,0,0,0,0
"ENSMUSG00000112209",0,0,0,0,0,0
"ENSMUSG00000112210",0,0,0,0,0,0
"ENSMUSG00000112211",0,0,0,0,0,0
"ENSMUSG00000112212",0,0,0,1,0,0
"ENSMUSG00000112213",0,1,1,0,2,0
"ENSMUSG00000112214",0,0,0,1,0,0
"ENSMUSG00000112215",0,0,0,0,0,0
"ENSMUSG00000112216",0,0,0,0,0,0
"ENSMUSG00000112217",0,0,0,0,0,0
"ENSMUSG00000112218",1,10,3,3,7,6
"ENSMUSG00000112219",0,0,0,0,0,0
"ENSMUSG00000112220",0,0,3,0,1,0
"ENSMUSG00000112221",0,0,0,0,0,0
"ENSMUSG00000112222",0,0,0,0,0,0
"ENSMUSG00000112223",0,0,0,0,0,0
"ENSMUSG00000112224",0,0,0,0,0,0
"ENSMUSG00000112225",0,0,0,0,0,0
"ENSMUSG00000112226",0,0,0,0,1,0
"ENSMUSG00000112227",0,0,0,0,0,0
"ENSMUSG00000112228",0,0,0,0,0,0
"ENSMUSG00000112229",0,2,0,2,3,1
"ENSMUSG00000112230",0,1,0,0,0,0
"ENSMUSG00000112231",0,0,0,0,0,0
"ENSMUSG00000112232",0,0,0,0,0,0
"ENSMUSG00000112233",0,0,0,0,0,0
"ENSMUSG00000112234",0,1,0,1,0,0
"ENSMUSG00000112235",0,0,0,0,0,0
"ENSMUSG00000112236",0,0,0,0,0,0
"ENSMUSG00000112237",0,0,0,0,0,0
"ENSMUSG00000112238",0,0,0,0,0,0
"ENSMUSG00000112239",3,2,3,3,2,1
"ENSMUSG00000112240",0,0,0,0,0,0
"ENSMUSG00000112241",0,0,0,0,0,0
"ENSMUSG00000112242",24,14,29,21,28,29
"ENSMUSG00000112243",0,0,0,0,0,0
"ENSMUSG00000112244",0,0,0,0,0,0
"ENSMUSG00000112245",0,0,0,0,0,0
"ENSMUSG00000112246",0,0,0,0,0,0
"ENSMUSG00000112247",0,0,0,0,0,0
"ENSMUSG00000112248",0,0,0,0,0,0
"ENSMUSG00000112249",19,14,25,10,28,12
"ENSMUSG00000112250",0,0,0,0,0,0
"ENSMUSG00000112251",0,0,0,0,0,0
"ENSMUSG00000112252",2,0,0,0,0,0
"ENSMUSG00000112253",0,0,0,0,0,0
"ENSMUSG00000112254",1,4,1,3,0,0
"ENSMUSG00000112255",1,0,2,1,1,0
"ENSMUSG00000112256",0,0,0,2,0,0
"ENSMUSG00000112257",0,0,0,0,0,0
"ENSMUSG00000112258",0,0,0,0,0,0
"ENSMUSG00000112259",0,0,0,0,0,0
"ENSMUSG00000112260",0,0,0,0,0,0
"ENSMUSG00000112261",0,0,0,0,0,3
"ENSMUSG00000112262",0,0,0,0,0,0
"ENSMUSG00000112263",0,0,0,0,0,0
"ENSMUSG00000112264",0,0,0,0,0,0
"ENSMUSG00000112265",0,0,0,1,0,0
"ENSMUSG00000112266",0,0,0,0,0,0
"ENSMUSG00000112267",0,0,4,0,1,1
"ENSMUSG00000112268",0,0,0,0,0,0
"ENSMUSG00000112269",0,0,0,0,0,0
"ENSMUSG00000112270",0,0,0,0,0,0
"ENSMUSG00000112271",0,0,0,0,0,0
"ENSMUSG00000112272",0,0,0,0,1,0
"ENSMUSG00000112273",0,0,0,0,0,0
"ENSMUSG00000112274",2,6,2,4,4,3
"ENSMUSG00000112275",0,0,0,0,0,0
"ENSMUSG00000112276",0,1,2,1,0,0
"ENSMUSG00000112277",0,0,0,0,0,0
"ENSMUSG00000112278",3,8,12,7,7,6
"ENSMUSG00000112279",0,0,0,0,0,0
"ENSMUSG00000112280",35,31,38,32,38,22
"ENSMUSG00000112281",0,0,0,0,0,0
"ENSMUSG00000112282",0,0,0,0,0,0
"ENSMUSG00000112283",0,0,0,0,0,0
"ENSMUSG00000112284",0,0,0,0,0,0
"ENSMUSG00000112285",0,0,0,0,0,0
"ENSMUSG00000112286",0,0,0,0,0,0
"ENSMUSG00000112287",0,0,0,0,0,0
"ENSMUSG00000112288",0,0,0,0,0,0
"ENSMUSG00000112289",0,0,0,0,0,0
"ENSMUSG00000112290",0,0,0,0,0,0
"ENSMUSG00000112291",1,0,0,0,0,0
"ENSMUSG00000112292",0,0,0,0,0,0
"ENSMUSG00000112293",0,0,0,0,0,0
"ENSMUSG00000112294",3,0,3,2,5,1
"ENSMUSG00000112295",0,0,0,0,0,0
"ENSMUSG00000112296",0,0,0,0,0,0
"ENSMUSG00000112297",1,0,0,2,0,0
"ENSMUSG00000112298",0,0,0,1,0,0
"ENSMUSG00000112299",0,0,0,0,0,0
"ENSMUSG00000112300",8,14,16,7,17,20
"ENSMUSG00000112301",0,0,0,2,2,2
"ENSMUSG00000112302",123,138,111,142,140,68
"ENSMUSG00000112303",0,0,0,0,0,0
"ENSMUSG00000112304",0,4,0,0,0,1
"ENSMUSG00000112305",0,0,0,0,0,0
"ENSMUSG00000112306",0,0,0,0,0,0
"ENSMUSG00000112307",0,0,1,0,0,0
"ENSMUSG00000112308",1,0,0,0,0,1
"ENSMUSG00000112309",0,2,0,0,0,0
"ENSMUSG00000112311",0,1,2,0,1,0
"ENSMUSG00000112312",0,0,0,0,0,0
"ENSMUSG00000112313",0,0,0,0,0,0
"ENSMUSG00000112314",0,0,0,0,0,0
"ENSMUSG00000112315",0,0,0,0,0,0
"ENSMUSG00000112316",0,0,0,0,0,0
"ENSMUSG00000112317",0,1,0,0,0,4
"ENSMUSG00000112318",0,0,0,0,0,0
"ENSMUSG00000112319",0,0,0,0,0,0
"ENSMUSG00000112320",0,0,0,0,0,0
"ENSMUSG00000112321",0,0,0,0,0,0
"ENSMUSG00000112322",0,0,0,0,0,0
"ENSMUSG00000112323",0,0,0,0,0,0
"ENSMUSG00000112324",0,0,0,0,0,0
"ENSMUSG00000112325",0,0,0,0,0,0
"ENSMUSG00000112326",0,0,0,0,0,0
"ENSMUSG00000112327",533,470,451,957,838,947
"ENSMUSG00000112328",0,0,0,0,0,0
"ENSMUSG00000112329",0,0,0,0,0,0
"ENSMUSG00000112330",0,0,0,0,0,0
"ENSMUSG00000112331",0,0,0,0,0,0
"ENSMUSG00000112332",37,31,24,26,24,11
"ENSMUSG00000112333",0,0,0,0,0,0
"ENSMUSG00000112334",0,0,0,0,0,0
"ENSMUSG00000112335",0,0,0,0,0,0
"ENSMUSG00000112336",1,0,0,2,0,0
"ENSMUSG00000112337",0,0,0,0,0,0
"ENSMUSG00000112338",0,0,0,0,0,0
"ENSMUSG00000112339",0,0,0,0,0,0
"ENSMUSG00000112340",0,0,0,0,0,0
"ENSMUSG00000112341",0,0,0,3,2,0
"ENSMUSG00000112342",0,0,0,0,0,0
"ENSMUSG00000112343",0,0,0,0,0,0
"ENSMUSG00000112344",0,0,0,0,0,0
"ENSMUSG00000112345",6,5,6,7,12,28
"ENSMUSG00000112346",22,27,20,27,20,21
"ENSMUSG00000112347",0,1,0,0,1,1
"ENSMUSG00000112348",0,0,0,0,0,0
"ENSMUSG00000112349",0,0,0,0,0,0
"ENSMUSG00000112350",0,0,0,0,0,0
"ENSMUSG00000112351",0,0,0,0,0,0
"ENSMUSG00000112352",1,3,0,4,1,1
"ENSMUSG00000112353",0,0,0,0,0,0
"ENSMUSG00000112354",0,0,0,0,0,0
"ENSMUSG00000112355",0,0,0,0,0,0
"ENSMUSG00000112357",0,0,0,0,0,0
"ENSMUSG00000112358",19,4,6,6,7,2
"ENSMUSG00000112359",0,0,0,0,0,0
"ENSMUSG00000112360",0,0,0,0,0,0
"ENSMUSG00000112361",0,0,0,0,0,0
"ENSMUSG00000112362",1,0,0,0,0,0
"ENSMUSG00000112363",0,0,0,0,0,0
"ENSMUSG00000112364",0,0,0,0,0,0
"ENSMUSG00000112366",0,0,0,0,0,0
"ENSMUSG00000112367",0,0,0,0,0,0
"ENSMUSG00000112368",14,17,15,11,11,5
"ENSMUSG00000112369",0,0,0,0,0,0
"ENSMUSG00000112370",0,0,0,0,0,0
"ENSMUSG00000112371",1,0,0,0,0,0
"ENSMUSG00000112372",0,0,0,0,0,0
"ENSMUSG00000112373",0,0,0,0,0,0
"ENSMUSG00000112374",0,0,0,0,0,0
"ENSMUSG00000112375",23,22,30,27,46,34
"ENSMUSG00000112376",5,6,2,4,4,4
"ENSMUSG00000112377",0,0,0,0,0,0
"ENSMUSG00000112378",0,0,0,0,0,0
"ENSMUSG00000112379",0,0,0,0,0,0
"ENSMUSG00000112380",0,0,0,0,0,0
"ENSMUSG00000112381",1,1,1,4,5,2
"ENSMUSG00000112382",0,0,0,0,0,0
"ENSMUSG00000112383",0,0,0,0,0,0
"ENSMUSG00000112384",0,0,1,0,0,0
"ENSMUSG00000112385",0,0,0,0,0,0
"ENSMUSG00000112386",0,0,0,0,0,0
"ENSMUSG00000112387",0,0,0,0,0,0
"ENSMUSG00000112388",1,0,0,0,0,0
"ENSMUSG00000112389",0,0,0,0,0,0
"ENSMUSG00000112390",0,0,0,0,0,0
"ENSMUSG00000112391",0,0,0,0,0,0
"ENSMUSG00000112392",1,0,0,0,1,0
"ENSMUSG00000112393",4,12,3,1,1,0
"ENSMUSG00000112394",0,0,0,0,0,0
"ENSMUSG00000112395",1,0,1,0,2,0
"ENSMUSG00000112396",0,1,1,2,1,0
"ENSMUSG00000112397",16,9,4,15,9,5
"ENSMUSG00000112398",0,0,0,0,0,0
"ENSMUSG00000112399",0,0,0,0,0,0
"ENSMUSG00000112400",8,0,4,0,0,0
"ENSMUSG00000112401",0,0,0,0,0,0
